dim1,dim2,label,label_name
-1.8880268,-35.095303,3,Dress
17.80655,9.880135,1,Trouser
-17.49495,-50.82679,1,Trouser
-30.79698,3.2564275,5,Sandal
-1.6871578,3.1108637,5,Sandal
7.143386,29.73442,8,Bag
13.9178295,6.632765,6,Shirt
-31.764881,0.24458604,5,Sandal
39.18432,-19.851473,0,T-shirt/top
7.8428473,20.064949,8,Bag
-10.208089,47.352013,9,Ankle boot
12.69374,7.5077953,2,Pullover
-12.523774,-59.030117,1,Trouser
-46.72576,5.6244974,7,Sneaker
-40.555058,-3.290049,7,Sneaker
-45.38864,16.864399,5,Sandal
13.436795,-0.42656404,3,Dress
35.401318,-32.500343,6,Shirt
27.9171,-21.215315,0,T-shirt/top
13.551046,-12.712507,0,T-shirt/top
37.104744,-20.520962,0,T-shirt/top
18.670744,6.071853,2,Pullover
-25.249855,46.027218,9,Ankle boot
4.065037,16.760975,8,Bag
15.5392065,10.698873,2,Pullover
-15.227333,22.654192,8,Bag
-42.1873,5.0041428,5,Sandal
30.466572,-2.4516757,4,Coat
-26.75046,38.52605,9,Ankle boot
21.712318,4.086512,2,Pullover
-22.718376,-52.888832,1,Trouser
-42.94436,-2.8833675,7,Sneaker
-16.424873,2.6752768,5,Sandal
5.7124996,31.673635,8,Bag
41.410786,22.264027,2,Pullover
-13.99257,18.53452,8,Bag
37.750134,22.40943,6,Shirt
34.50586,16.98352,6,Shirt
-0.9063765,-37.22642,3,Dress
-44.698242,11.862255,7,Sneaker
38.027695,29.280437,4,Coat
37.916748,20.333866,4,Coat
38.446278,17.89623,4,Coat
33.610847,6.6072636,6,Shirt
-34.578068,-10.245365,5,Sandal
4.829398,-43.212795,3,Dress
19.023218,-10.147932,6,Shirt
-47.924095,10.997168,5,Sandal
-0.31018412,-6.249316,0,T-shirt/top
8.253712,16.56196,8,Bag
12.859694,-3.422522,3,Dress
-9.1877,-58.61563,1,Trouser
-16.80755,-53.519726,1,Trouser
-9.458257,16.909655,8,Bag
14.088889,-46.928177,6,Shirt
-35.86739,-4.8463664,5,Sandal
-47.953243,7.6807075,7,Sneaker
38.412083,21.655481,2,Pullover
7.1567135,-3.4867008,4,Coat
-17.779413,18.63534,8,Bag
-5.6467104,-30.765717,3,Dress
-45.688313,13.190237,7,Sneaker
-45.656322,13.1344,7,Sneaker
0.47290567,-28.552578,3,Dress
2.4412842,21.863388,8,Bag
-49.53034,5.300095,7,Sneaker
-0.3826557,-6.351136,6,Shirt
-45.98953,16.178963,7,Sneaker
3.8800254,23.87712,8,Bag
41.498245,2.951329,4,Coat
44.03067,3.1273725,2,Pullover
4.7951736,14.140401,8,Bag
-47.686363,0.65929985,7,Sneaker
45.49679,7.6389985,2,Pullover
-49.080997,5.9855995,7,Sneaker
31.0847,-30.712683,3,Dress
-17.132645,2.6629388,9,Ankle boot
25.480936,-19.813564,0,T-shirt/top
-20.778917,37.746353,9,Ankle boot
-11.053618,50.455482,9,Ankle boot
-30.481281,39.066994,9,Ankle boot
38.975456,22.098162,2,Pullover
-0.6698916,-1.5198287,2,Pullover
-32.112587,-4.5571404,5,Sandal
6.9006567,-40.522648,3,Dress
-42.225304,-0.28923225,5,Sandal
-53.73103,2.4159071,7,Sneaker
2.1462274,-1.2773211,4,Coat
-23.93017,34.658627,9,Ankle boot
-25.586273,-52.10223,1,Trouser
-8.4654045,-56.484234,1,Trouser
14.2043915,-41.668243,3,Dress
25.847946,-25.733896,6,Shirt
2.3852856,-24.62453,3,Dress
28.842293,-19.455359,0,T-shirt/top
-20.875027,-48.61366,1,Trouser
-32.008335,30.938238,9,Ankle boot
-41.85698,-2.003519,7,Sneaker
22.429483,10.099902,2,Pullover
-16.545078,-44.143505,1,Trouser
8.799107,-0.124857016,6,Shirt
-30.654339,31.70249,7,Sneaker
-20.125008,-52.47903,1,Trouser
-27.290966,44.786697,9,Ankle boot
2.4007282,17.226034,8,Bag
42.059242,-21.159971,0,T-shirt/top
-15.169315,-0.72025037,5,Sandal
-12.354827,-54.631817,1,Trouser
-25.848597,-1.2055726,5,Sandal
44.214188,17.560703,2,Pullover
40.11267,-25.147848,0,T-shirt/top
-36.152115,37.583,5,Sandal
-0.32264766,-9.481935,1,Trouser
27.497808,-2.2844741,4,Coat
-21.048832,-46.377594,1,Trouser
40.98495,9.600189,4,Coat
41.18854,4.268723,4,Coat
32.69011,18.259829,6,Shirt
3.7274036,-5.993737,0,T-shirt/top
39.151,-20.018501,0,T-shirt/top
19.488443,-37.369675,4,Coat
-36.257942,4.949053,5,Sandal
-16.84388,-39.164368,1,Trouser
33.72271,4.4240456,4,Coat
34.877647,-27.731941,0,T-shirt/top
-31.758028,-5.404129,5,Sandal
-39.242214,1.5886205,7,Sneaker
-9.253869,0.8991671,5,Sandal
36.00794,-16.791569,6,Shirt
6.380435,-10.175045,0,T-shirt/top
20.43414,9.097702,2,Pullover
-45.499924,24.292141,5,Sandal
-53.023262,8.036111,7,Sneaker
-26.24292,43.18323,9,Ankle boot
-43.208626,2.9940863,7,Sneaker
-23.545443,-50.921974,1,Trouser
41.645317,-18.475348,0,T-shirt/top
-6.782453,-1.539025,5,Sandal
-45.47996,5.732031,7,Sneaker
-36.132202,13.798084,7,Sneaker
37.503754,21.341225,2,Pullover
19.976385,-40.259293,3,Dress
-23.299086,1.2489257,5,Sandal
44.96998,19.16046,2,Pullover
-1.0846206,-17.541441,8,Bag
26.268717,24.613443,2,Pullover
-5.643998,-25.955158,3,Dress
-18.958797,42.10159,9,Ankle boot
37.127724,-27.764194,0,T-shirt/top
4.9251733,19.884272,8,Bag
-39.3092,-11.20657,5,Sandal
-29.491928,-1.3863816,5,Sandal
-24.525301,7.201283,5,Sandal
-17.169613,2.4286397,5,Sandal
-21.084618,42.658493,9,Ankle boot
-24.857714,42.07424,9,Ankle boot
-33.6393,21.772408,7,Sneaker
22.113434,-12.937105,0,T-shirt/top
28.546741,17.290787,4,Coat
1.7899156,-4.5554,2,Pullover
-40.147686,-10.631085,5,Sandal
0.6191102,-29.275663,3,Dress
-40.67893,-2.3844008,7,Sneaker
40.930958,9.637656,2,Pullover
11.813622,-2.7998626,4,Coat
-7.5853634,-4.9746485,5,Sandal
3.4866638,16.436079,8,Bag
-9.437528,-52.462658,1,Trouser
24.933647,-15.50746,0,T-shirt/top
4.767982,23.36852,8,Bag
38.005814,1.5696642,4,Coat
-20.408636,42.381893,9,Ankle boot
16.119678,-15.814137,0,T-shirt/top
-36.13085,28.783606,9,Ankle boot
32.61818,13.511108,6,Shirt
-11.331504,43.771786,5,Sandal
-19.844906,16.955727,8,Bag
-17.200655,53.241642,9,Ankle boot
-19.74195,39.430927,9,Ankle boot
2.8973794,1.0713907,2,Pullover
-15.757394,-56.54996,1,Trouser
-16.323643,-45.3715,1,Trouser
-32.330738,-5.9872746,5,Sandal
-40.516384,-1.010089,5,Sandal
-32.148323,5.5883355,5,Sandal
31.07535,2.3505588,4,Coat
-26.152676,-52.990482,1,Trouser
38.09378,21.228792,2,Pullover
-33.861176,37.135372,9,Ankle boot
-19.090076,4.244923,5,Sandal
34.591747,35.732273,2,Pullover
33.818417,-32.16716,6,Shirt
-5.46374,-33.74099,3,Dress
-4.1587057,-55.01567,1,Trouser
38.033302,4.67075,1,Trouser
-26.619164,41.350716,9,Ankle boot
31.93443,33.839355,2,Pullover
-2.2879708,-57.81506,1,Trouser
-8.111404,-58.73888,1,Trouser
-21.085224,-58.03488,1,Trouser
-14.706935,21.440811,8,Bag
18.605795,34.325054,8,Bag
-28.928196,35.70233,7,Sneaker
-26.522654,41.972603,9,Ankle boot
-13.340447,19.69546,8,Bag
33.07215,-27.43,6,Shirt
28.576262,17.961,4,Coat
-20.867767,-59.293842,1,Trouser
4.335432,-40.551937,3,Dress
47.556767,20.622992,4,Coat
21.998724,17.343546,2,Pullover
44.49379,8.333558,2,Pullover
30.6247,-20.743597,0,T-shirt/top
46.04577,13.29444,2,Pullover
3.7904317,15.3689995,8,Bag
-31.697329,-4.824734,5,Sandal
11.076908,4.5395784,2,Pullover
3.9567928,-40.02009,3,Dress
8.010787,-43.281002,0,T-shirt/top
5.7334566,19.120277,8,Bag
23.617542,7.5371704,2,Pullover
-11.862301,4.7683887,5,Sandal
13.085544,-5.6322103,3,Dress
5.646722,15.982217,8,Bag
-37.77928,-0.96709085,7,Sneaker
-11.69715,-52.724243,1,Trouser
33.17658,-30.916338,0,T-shirt/top
-15.45561,46.935555,9,Ankle boot
-30.571676,26.827234,7,Sneaker
-18.271433,12.548489,8,Bag
-10.164885,48.279022,9,Ankle boot
4.091465,-33.94924,0,T-shirt/top
-14.283416,-49.357525,1,Trouser
-11.47903,-56.41895,1,Trouser
-36.768993,26.15358,9,Ankle boot
36.520004,29.382305,4,Coat
21.47697,17.182617,2,Pullover
-32.476063,8.400564,5,Sandal
7.051616,1.07197,4,Coat
-17.117085,43.655804,9,Ankle boot
3.9582162,-18.110746,0,T-shirt/top
28.367214,9.822504,4,Coat
-40.81677,21.517145,7,Sneaker
-13.149427,19.027449,8,Bag
-16.449686,25.531107,8,Bag
17.946571,-40.763947,3,Dress
-23.91344,28.00407,5,Sandal
-49.155773,-0.9734661,7,Sneaker
24.979725,-21.221766,0,T-shirt/top
6.9673567,-29.336586,3,Dress
10.350053,-30.02754,3,Dress
-23.563688,47.927822,9,Ankle boot
-35.113197,34.220062,9,Ankle boot
-36.073814,29.952873,9,Ankle boot
-5.9321027,47.40302,9,Ankle boot
-4.13135,-52.073658,1,Trouser
17.823223,3.7091835,6,Shirt
-35.815525,35.00111,9,Ankle boot
-26.660696,7.914086,7,Sneaker
9.514814,-11.87867,6,Shirt
-11.926022,-1.7724849,5,Sandal
-20.030138,49.78724,9,Ankle boot
28.308325,28.905304,4,Coat
0.1271483,-55.057182,1,Trouser
-20.303383,-55.811806,1,Trouser
24.808443,36.303455,2,Pullover
21.916536,38.83652,2,Pullover
3.9425313,-1.3654261,6,Shirt
-25.350794,39.269623,9,Ankle boot
14.772574,-4.1968923,6,Shirt
-12.296088,4.66431,5,Sandal
47.119843,18.805984,2,Pullover
-39.58661,-6.5352764,7,Sneaker
9.790261,-24.43849,0,T-shirt/top
-38.82928,20.493969,9,Ankle boot
5.0671196,30.588861,8,Bag
-8.008011,-29.258406,3,Dress
44.914307,8.654012,2,Pullover
24.903913,38.68433,2,Pullover
-36.730072,14.069322,7,Sneaker
-35.943157,12.469333,7,Sneaker
20.761375,-38.416725,6,Shirt
6.804832,13.130541,8,Bag
-54.92085,6.4640727,7,Sneaker
40.935177,10.741976,2,Pullover
16.183613,-11.509874,0,T-shirt/top
-13.716396,-54.59735,1,Trouser
-36.329445,20.835985,7,Sneaker
-50.209995,11.631209,7,Sneaker
12.543275,-44.241413,4,Coat
19.024368,-15.201149,0,T-shirt/top
11.986562,8.817387,2,Pullover
16.06999,-30.155869,4,Coat
-49.555904,-5.2258344,7,Sneaker
-32.109303,-5.2100677,5,Sandal
18.453728,3.8189569,6,Shirt
-17.050835,-61.49503,1,Trouser
-33.998802,33.789486,9,Ankle boot
27.203165,9.62818,4,Coat
-0.86147517,-13.719715,8,Bag
5.998415,-8.899115,6,Shirt
12.387333,-29.988821,3,Dress
28.1089,-14.517116,8,Bag
27.045414,33.807102,4,Coat
-28.954683,42.359665,9,Ankle boot
-50.413837,-2.1595304,7,Sneaker
-21.298895,22.580297,4,Coat
26.936346,32.075603,2,Pullover
47.044132,-18.787758,2,Pullover
25.880232,-19.332785,6,Shirt
-16.37762,49.32201,9,Ankle boot
12.13426,-44.041912,1,Trouser
-17.661463,-57.931145,1,Trouser
-8.105221,-1.3573688,5,Sandal
42.399834,-24.463425,6,Shirt
-25.584698,-54.18104,1,Trouser
-24.553848,-52.324265,1,Trouser
30.673174,33.947662,2,Pullover
-33.58048,34.635128,9,Ankle boot
-10.935947,-57.1248,1,Trouser
-17.363482,-1.5574183,5,Sandal
-3.757739,-4.1527524,5,Sandal
39.320263,-14.957876,6,Shirt
14.318206,4.3654733,6,Shirt
-51.57801,3.7652974,7,Sneaker
-48.335155,-6.043729,7,Sneaker
32.18341,-29.866451,0,T-shirt/top
35.84073,7.9165425,4,Coat
-34.693096,24.638193,9,Ankle boot
-22.174805,-51.520733,1,Trouser
37.207237,22.88018,4,Coat
-12.539449,0.7865447,5,Sandal
-39.01495,-10.47461,5,Sandal
-51.508366,-2.9286237,7,Sneaker
9.798857,25.280151,8,Bag
6.6219707,14.723489,8,Bag
-43.13463,-4.471788,7,Sneaker
15.924259,-45.419,1,Trouser
-15.737301,24.082489,8,Bag
12.622405,-48.313656,0,T-shirt/top
4.758658,-28.007448,3,Dress
-49.08378,10.367706,7,Sneaker
-13.478709,0.35961527,5,Sandal
39.19244,-18.556412,0,T-shirt/top
17.66507,13.31582,2,Pullover
-28.389982,35.26036,7,Sneaker
-12.158891,-50.331264,1,Trouser
39.01467,13.036541,2,Pullover
-14.359352,-49.06466,1,Trouser
-49.138958,14.621056,7,Sneaker
35.5085,-23.281776,0,T-shirt/top
44.29065,3.8711126,4,Coat
-28.598816,30.628317,9,Ankle boot
30.375368,32.10701,2,Pullover
42.409794,11.679196,4,Coat
-4.200457,-37.830677,3,Dress
-19.671808,19.628702,8,Bag
17.10661,-37.500645,4,Coat
-33.248955,-1.9930679,7,Sneaker
0.2972944,-12.916209,8,Bag
-43.93107,-4.524317,5,Sandal
23.146078,-14.597182,0,T-shirt/top
-39.58328,-0.76611143,7,Sneaker
-1.8950968,-9.986309,3,Dress
-21.79594,14.550396,8,Bag
7.1292343,-37.4766,3,Dress
-30.933008,35.325478,9,Ankle boot
8.733706,26.323507,8,Bag
-11.211494,-57.158283,1,Trouser
-26.377914,47.673626,9,Ankle boot
-1.0203806,-37.16434,3,Dress
31.465563,25.633816,6,Shirt
4.2727947,-41.100384,3,Dress
-36.61889,29.613739,9,Ankle boot
20.010283,36.320328,2,Pullover
-41.460995,3.40625,5,Sandal
38.13417,16.732761,2,Pullover
-54.2475,0.5711098,7,Sneaker
2.3364024,17.885551,8,Bag
3.7774978,24.511158,8,Bag
31.553856,29.748152,2,Pullover
3.2074637,25.431816,8,Bag
29.656696,-27.370506,0,T-shirt/top
-47.469524,3.444717,7,Sneaker
-18.751427,15.408017,8,Bag
-48.077145,4.1845627,7,Sneaker
11.538383,6.22131,2,Pullover
-41.514523,3.246562,5,Sandal
-55.06055,10.944671,5,Sandal
25.848518,26.820957,3,Dress
6.8812666,-38.83924,3,Dress
41.896206,-26.791056,0,T-shirt/top
-26.103992,31.932379,9,Ankle boot
-20.184408,19.97741,8,Bag
-4.984443,-28.81369,3,Dress
-51.819523,5.408344,7,Sneaker
9.613884,-13.746194,6,Shirt
4.9117255,-25.75257,3,Dress
36.5081,-2.3449008,4,Coat
45.233456,-20.156843,6,Shirt
-21.39747,44.45603,9,Ankle boot
25.04343,-28.488474,0,T-shirt/top
31.805613,-22.914162,6,Shirt
20.348763,-36.46814,4,Coat
32.439358,32.430065,2,Pullover
-50.02523,11.868895,7,Sneaker
-17.588072,22.807278,8,Bag
35.885063,10.676556,4,Coat
40.312336,21.922201,2,Pullover
45.65722,16.385134,2,Pullover
37.967888,-30.687103,0,T-shirt/top
5.7548914,-31.444635,3,Dress
34.2183,-0.04229603,6,Shirt
8.843025,8.650495,6,Shirt
-17.36129,49.17781,9,Ankle boot
13.357312,-41.438385,3,Dress
-12.915614,-51.48928,1,Trouser
-30.26688,33.22125,9,Ankle boot
-43.44756,15.812913,9,Ankle boot
4.2525325,-15.645964,0,T-shirt/top
-0.010676491,-3.4257386,1,Trouser
22.345734,-10.81048,0,T-shirt/top
-34.991722,1.5932946,5,Sandal
-18.00452,18.12099,8,Bag
9.208661,-35.061302,0,T-shirt/top
35.342518,-33.310013,0,T-shirt/top
-0.24979375,-8.431265,3,Dress
27.159678,35.31505,4,Coat
12.935952,-36.13925,3,Dress
-28.195799,29.514624,9,Ankle boot
-19.361217,-54.898026,1,Trouser
13.162649,-45.60509,3,Dress
19.595303,-37.086674,4,Coat
1.4676279,18.53621,8,Bag
43.106316,17.32499,2,Pullover
-18.695816,-45.7109,1,Trouser
-36.94605,-11.326514,5,Sandal
-31.332628,-3.8405159,5,Sandal
0.005434633,-0.21823326,4,Coat
19.269169,20.812199,8,Bag
17.603262,-11.321077,0,T-shirt/top
-11.473064,-1.7514471,5,Sandal
-37.77322,21.333847,9,Ankle boot
33.37156,18.808205,6,Shirt
-21.201902,-40.290943,1,Trouser
-17.45605,21.074348,8,Bag
35.16393,-20.447744,0,T-shirt/top
15.963029,-47.522964,0,T-shirt/top
-30.810154,-1.679671,5,Sandal
-40.50488,18.064974,9,Ankle boot
-19.692745,15.746344,8,Bag
33.395203,-22.672762,0,T-shirt/top
-48.222088,4.12227,7,Sneaker
-31.823725,29.270134,9,Ankle boot
-30.720528,-1.3995677,5,Sandal
-14.988091,19.115494,8,Bag
29.154028,-30.31611,0,T-shirt/top
37.73589,-26.27924,0,T-shirt/top
-8.483705,-56.568665,1,Trouser
2.3477232,27.388563,8,Bag
-22.352863,-54.666134,1,Trouser
-6.5996203,18.736416,8,Bag
44.086166,15.066426,2,Pullover
3.5752594,-40.818413,3,Dress
44.336975,16.18017,2,Pullover
41.0309,-14.415556,0,T-shirt/top
30.902699,-15.718392,0,T-shirt/top
2.935882,-33.097473,3,Dress
20.5863,18.71143,2,Pullover
39.720154,-23.61542,0,T-shirt/top
37.276993,17.904406,4,Coat
-31.317041,19.406376,5,Sandal
38.49905,14.185614,2,Pullover
-29.760313,4.842771,7,Sneaker
26.596804,17.91574,6,Shirt
-22.319359,-40.858192,1,Trouser
37.339233,0.8471362,6,Shirt
-20.140732,47.681118,9,Ankle boot
-15.202804,49.589066,9,Ankle boot
-19.23922,-59.6286,1,Trouser
41.461697,-22.506233,0,T-shirt/top
-40.77785,22.822792,9,Ankle boot
-36.401005,30.743057,7,Sneaker
-38.16807,18.168064,7,Sneaker
10.777047,-28.044422,4,Coat
-13.9046,24.573229,8,Bag
22.280163,-17.822943,0,T-shirt/top
11.983371,-46.604004,6,Shirt
39.453552,11.233815,4,Coat
33.037308,15.492207,6,Shirt
-21.000296,-46.586975,1,Trouser
-37.844257,19.026468,7,Sneaker
2.899429,-33.02265,3,Dress
-10.889837,21.621084,8,Bag
2.9833665,-8.442725,0,T-shirt/top
-19.984873,-37.747215,1,Trouser
-16.937164,32.46922,8,Bag
33.808105,26.990776,2,Pullover
-24.073418,49.33145,9,Ankle boot
-20.712967,-44.177757,1,Trouser
31.2033,6.8377924,6,Shirt
-7.9613757,-49.228466,1,Trouser
10.550462,-2.74686,2,Pullover
-15.2827,45.211075,9,Ankle boot
20.560772,-14.958353,6,Shirt
-52.333473,4.441219,7,Sneaker
28.315123,32.0474,2,Pullover
-14.938245,-40.393436,3,Dress
22.315233,28.407719,1,Trouser
-26.208609,47.548653,9,Ankle boot
12.574724,-45.67028,6,Shirt
4.109356,13.85763,8,Bag
-18.028183,-43.012794,1,Trouser
42.144012,-18.845947,0,T-shirt/top
26.778107,8.771765,4,Coat
1.9500499,-37.768833,3,Dress
-29.412182,0.8980403,5,Sandal
-12.666245,22.60761,8,Bag
48.21206,-18.258976,6,Shirt
-18.4464,-42.94636,1,Trouser
28.589804,7.465886,6,Shirt
39.079044,0.7917539,4,Coat
3.0094745,26.848629,8,Bag
30.036764,12.664167,4,Coat
-14.4065275,43.606304,9,Ankle boot
3.610255,-30.414572,3,Dress
15.56459,-31.346405,3,Dress
-18.290648,-54.82376,1,Trouser
22.809155,19.306149,2,Pullover
40.033604,-0.3155092,4,Coat
-7.3015203,-29.04633,3,Dress
-15.275639,-56.844437,1,Trouser
-13.338966,17.20059,8,Bag
3.3800778,30.843073,8,Bag
45.25069,18.618156,2,Pullover
38.10396,3.7137234,4,Coat
23.909338,-16.346685,0,T-shirt/top
10.274902,-13.976553,6,Shirt
3.6430497,-10.39971,5,Sandal
-6.928383,-5.7595296,5,Sandal
-25.366056,-49.18475,1,Trouser
-30.166632,36.449005,9,Ankle boot
-26.380823,44.8294,9,Ankle boot
1.3476521,-2.4570775,6,Shirt
-14.141827,16.983654,8,Bag
19.21909,-4.0340204,2,Pullover
28.497665,5.404583,4,Coat
-24.711273,43.80299,9,Ankle boot
-49.54698,7.548346,7,Sneaker
9.5450115,-23.294415,3,Dress
1.0056927,-2.9601524,6,Shirt
-18.193773,-48.420925,1,Trouser
-47.350616,16.127213,7,Sneaker
-8.639666,-55.24243,1,Trouser
14.363503,7.8857923,6,Shirt
-12.291276,-58.30545,1,Trouser
13.201782,3.7858384,4,Coat
-19.456177,43.324863,9,Ankle boot
7.1046557,0.66207314,6,Shirt
-21.365644,44.137596,9,Ankle boot
-38.571545,11.125597,5,Sandal
-17.366835,-39.555054,1,Trouser
17.772556,2.932555,6,Shirt
3.6331866,27.347961,8,Bag
17.677265,-36.534805,4,Coat
-16.807991,-61.65183,1,Trouser
40.83997,-14.60683,0,T-shirt/top
-23.697138,48.938797,9,Ankle boot
30.990541,11.163397,2,Pullover
-13.808973,21.502869,8,Bag
29.985846,12.386166,6,Shirt
4.0708313,-26.897593,0,T-shirt/top
21.34781,31.102842,2,Pullover
19.26485,-14.556125,0,T-shirt/top
6.8329053,15.67922,8,Bag
20.468636,24.28762,2,Pullover
-11.24246,22.492031,8,Bag
33.908936,33.43588,6,Shirt
-48.89814,17.969128,7,Sneaker
-47.49676,15.852527,7,Sneaker
14.330432,-20.45601,4,Coat
30.74985,13.896178,4,Coat
-24.014484,-47.77882,1,Trouser
-39.962723,-2.5433815,7,Sneaker
-25.778671,38.854084,9,Ankle boot
13.197171,8.494501,6,Shirt
20.929586,19.3577,2,Pullover
-51.540028,12.299689,7,Sneaker
-27.719215,40.402847,9,Ankle boot
-5.8560534,47.247463,9,Ankle boot
-22.116467,-43.936176,1,Trouser
-41.54777,0.1299243,5,Sandal
26.783182,-22.473835,6,Shirt
33.902306,10.337389,6,Shirt
43.825344,3.067254,2,Pullover
-10.547809,46.2493,9,Ankle boot
-10.133666,16.528088,8,Bag
-22.181427,-53.75566,1,Trouser
-38.097237,20.978706,7,Sneaker
-2.542315,30.865545,8,Bag
-19.905077,19.78864,8,Bag
30.123478,9.365545,4,Coat
36.659634,28.763163,4,Coat
27.423847,12.734411,4,Coat
14.377366,4.055955,6,Shirt
35.807186,28.4294,4,Coat
-36.498207,13.38203,7,Sneaker
-50.597443,-1.0856352,7,Sneaker
41.091118,-16.295086,6,Shirt
39.877388,21.932802,2,Pullover
-18.17107,44.27614,9,Ankle boot
-48.683,9.161781,7,Sneaker
18.483713,-5.262049,2,Pullover
-12.766626,24.573154,8,Bag
-9.499825,-52.005146,1,Trouser
33.607784,32.147568,6,Shirt
40.01406,-10.064936,6,Shirt
12.066736,-13.658339,0,T-shirt/top
1.2740811,-3.658803,2,Pullover
-9.979899,44.3976,5,Sandal
22.862776,-38.22236,4,Coat
-35.16299,-7.6570764,5,Sandal
14.697298,-38.46233,3,Dress
-50.35605,3.949844,7,Sneaker
-20.131847,51.56414,9,Ankle boot
-36.14353,15.675688,7,Sneaker
-19.199139,20.629839,8,Bag
39.44343,5.9623303,6,Shirt
4.373668,-0.4547742,6,Shirt
-52.830235,10.785941,7,Sneaker
-0.84093356,-17.440624,8,Bag
38.569973,-27.351086,6,Shirt
30.312517,-24.874008,0,T-shirt/top
1.0845115,27.988026,8,Bag
-39.47303,18.69557,7,Sneaker
17.578377,1.3958311,6,Shirt
4.4912133,24.241856,8,Bag
18.637836,35.795033,8,Bag
24.316313,9.696942,2,Pullover
-31.163893,37.09129,9,Ankle boot
-22.688557,-50.52915,1,Trouser
-6.378161,-6.5755825,5,Sandal
20.377356,-36.280624,4,Coat
9.3877535,-33.713207,3,Dress
22.284521,20.885683,0,T-shirt/top
31.32114,3.4513512,6,Shirt
44.097973,7.584447,4,Coat
-15.250391,-58.044106,1,Trouser
11.375924,-23.709866,3,Dress
34.47835,-25.137392,0,T-shirt/top
-29.329967,25.375307,9,Ankle boot
25.988327,26.537348,4,Coat
